"","uid","treatment","location","n","total_cells","normalized_cell_count"
"1064","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Pontine reticular nucleus, caudal part",9,2489,0.00361591000401768
"1065","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","inferior colliculus commissure",3,2489,0.00120530333467256
"1066","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Primary somatosensory area, barrel field, layer 5",6,2489,0.00241060666934512
"1067","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","oculomotor nerve",2,2489,0.000803535556448373
"1068","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Anterior cingulate area, dorsal part, layer 6a",4,2489,0.00160707111289675
"1069","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","External cuneate nucleus",3,2489,0.00120530333467256
"1070","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Posterior auditory area, layer 4",2,2489,0.000803535556448373
"1071","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Dentate gyrus, granule cell layer",4,2489,0.00160707111289675
"1072","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Retrosplenial area, ventral part, layer 2/3",10,2489,0.00401767778224186
"1073","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Primary somatosensory area, barrel field, layer 6a",2,2489,0.000803535556448373
"1074","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Paramedian lobule",16,2489,0.00642828445158698
"1075","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Bed nuclei of the stria terminalis",11,2489,0.00441944556046605
"1076","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Fastigial nucleus",4,2489,0.00160707111289675
"1077","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","olfactory nerve layer of main olfactory bulb",56,2489,0.0224989955805544
"1078","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Superior colliculus, motor related, intermediate white layer",4,2489,0.00160707111289675
"1079","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Secondary motor area, layer 6a",10,2489,0.00401767778224186
"1080","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","fiber tracts",2,2489,0.000803535556448373
"1081","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Primary somatosensory area, lower limb, layer 2/3",15,2489,0.0060265166733628
"1082","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Superior colliculus, optic layer",5,2489,0.00200883889112093
"1083","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Anterior cingulate area, ventral part, layer 1",8,2489,0.00321414222579349
"1084","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Primary somatosensory area, lower limb, layer 4",4,2489,0.00160707111289675
"1085","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Primary somatosensory area, trunk, layer 6a",4,2489,0.00160707111289675
"1086","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Lobules IV-V",79,2489,0.0317396544797107
"1087","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Field CA1",26,2489,0.0104459622338288
"1088","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Infralimbic area, layer 1",4,2489,0.00160707111289675
"1089","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Primary somatosensory area, lower limb, layer 5",8,2489,0.00321414222579349
"1090","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Anterior cingulate area, ventral part, layer 2/3",7,2489,0.0028123744475693
"1091","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Ventral auditory area, layer 5",3,2489,0.00120530333467256
"1092","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Central amygdalar nucleus, capsular part",4,2489,0.00160707111289675
"1093","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Field CA2",2,2489,0.000803535556448373
"1094","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Hypothalamus",7,2489,0.0028123744475693
"1095","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Prelimbic area, layer 2/3",12,2489,0.00482121333869024
"1096","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Primary somatosensory area, mouth, layer 1",3,2489,0.00120530333467256
"1097","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Anterior cingulate area, ventral part, layer 5",11,2489,0.00441944556046605
"1098","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Periaqueductal gray",3,2489,0.00120530333467256
"1099","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Infralimbic area, layer 5",18,2489,0.00723182000803536
"1100","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Taenia tecta, dorsal part",8,2489,0.00321414222579349
"1101","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Primary somatosensory area, mouth, layer 2/3",3,2489,0.00120530333467256
"1102","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Primary somatosensory area, upper limb, layer 5",6,2489,0.00241060666934512
"1103","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Secondary motor area, layer 2/3",26,2489,0.0104459622338288
"1104","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Declive (VI)",29,2489,0.0116512655685014
"1105","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Primary visual area, layer 6b",3,2489,0.00120530333467256
"1106","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Infralimbic area, layer 6a",2,2489,0.000803535556448373
"1107","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Cerebellum",2,2489,0.000803535556448373
"1108","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Orbital area, lateral part, layer 5",11,2489,0.00441944556046605
"1109","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Primary somatosensory area, mouth, layer 4",7,2489,0.0028123744475693
"1110","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Primary somatosensory area, upper limb, layer 6a",4,2489,0.00160707111289675
"1111","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Primary somatosensory area, trunk, layer 1",2,2489,0.000803535556448373
"1112","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Olfactory tubercle",34,2489,0.0136601044596223
"1113","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Anterior olfactory nucleus",35,2489,0.0140618722378465
"1114","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Pyramus (VIII)",2,2489,0.000803535556448373
"1115","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Superior colliculus, motor related, intermediate gray layer",5,2489,0.00200883889112093
"1116","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Primary motor area, Layer 6a",16,2489,0.00642828445158698
"1117","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Supplemental somatosensory area, layer 4",5,2489,0.00200883889112093
"1118","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Anteroventral nucleus of thalamus",3,2489,0.00120530333467256
"1119","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Cortical amygdalar area, posterior part, lateral zone",6,2489,0.00241060666934512
"1120","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Piriform area",33,2489,0.0132583366813982
"1121","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Reticular nucleus of the thalamus",2,2489,0.000803535556448373
"1122","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","cingulum bundle",2,2489,0.000803535556448373
"1123","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Orbital area, medial part, layer 1",10,2489,0.00401767778224186
"1124","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Anterolateral visual area, layer 2/3",2,2489,0.000803535556448373
"1125","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Basolateral amygdalar nucleus, anterior part",4,2489,0.00160707111289675
"1126","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Entorhinal area, lateral part, layer 6a",2,2489,0.000803535556448373
"1127","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Piriform-amygdalar area",4,2489,0.00160707111289675
"1128","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Frontal pole, layer 1",3,2489,0.00120530333467256
"1129","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Visceral area, layer 6b",2,2489,0.000803535556448373
"1130","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Pons",8,2489,0.00321414222579349
"1131","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Zona incerta",2,2489,0.000803535556448373
"1132","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Primary somatosensory area, nose, layer 1",3,2489,0.00120530333467256
"1133","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","columns of the fornix",2,2489,0.000803535556448373
"1134","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Primary somatosensory area, nose, layer 6a",10,2489,0.00401767778224186
"1135","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Pallidum",10,2489,0.00401767778224186
"1136","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Nucleus of the lateral lemniscus",5,2489,0.00200883889112093
"1137","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Orbital area, medial part, layer 5",49,2489,0.0196866211329851
"1138","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Temporal association areas, layer 5",3,2489,0.00120530333467256
"1139","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Primary somatosensory area, nose, layer 4",4,2489,0.00160707111289675
"1140","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Cuneate nucleus",2,2489,0.000803535556448373
"1141","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","lateral olfactory tract, body",6,2489,0.00241060666934512
"1142","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Primary visual area, layer 6a",6,2489,0.00241060666934512
"1143","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Anteromedial visual area, layer 2/3",3,2489,0.00120530333467256
"1144","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Retrosplenial area, ventral part, layer 1",3,2489,0.00120530333467256
"1145","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","stria medullaris",4,2489,0.00160707111289675
"1146","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Orbital area, ventrolateral part, layer 1",15,2489,0.0060265166733628
"1147","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Temporal association areas, layer 4",3,2489,0.00120530333467256
"1148","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Taenia tecta, ventral part",3,2489,0.00120530333467256
"1149","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Gracile nucleus",2,2489,0.000803535556448373
"1150","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Retrosplenial area, dorsal part, layer 6a",3,2489,0.00120530333467256
"1151","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Primary visual area, layer 5",17,2489,0.00683005222981117
"1152","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Lateral septal nucleus, rostral (rostroventral) part",11,2489,0.00441944556046605
"1153","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Orbital area, ventrolateral part, layer 2/3",23,2489,0.00924065889915629
"1154","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Temporal association areas, layer 2/3",2,2489,0.000803535556448373
"1155","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","medial lemniscus",10,2489,0.00401767778224186
"1156","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","posteromedial visual area, layer 6a",2,2489,0.000803535556448373
"1157","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Primary visual area, layer 1",14,2489,0.00562474889513861
"1158","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Postpiriform transition area",2,2489,0.000803535556448373
"1159","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Retrosplenial area, ventral part, layer 5",7,2489,0.0028123744475693
"1160","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Posterolateral visual area, layer 2/3",2,2489,0.000803535556448373
"1161","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Anteroventral periventricular nucleus",2,2489,0.000803535556448373
"1162","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Orbital area, ventrolateral part, layer 5",26,2489,0.0104459622338288
"1163","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Retrosplenial area, lateral agranular part, layer 2/3",8,2489,0.00321414222579349
"1164","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Parasubiculum",9,2489,0.00361591000401768
"1165","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Ventral medial nucleus of the thalamus",2,2489,0.000803535556448373
"1166","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Nucleus of the lateral olfactory tract, layer 3",3,2489,0.00120530333467256
"1167","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Crus 1",33,2489,0.0132583366813982
"1168","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Primary somatosensory area, upper limb, layer 1",6,2489,0.00241060666934512
"1169","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Prelimbic area, layer 1",8,2489,0.00321414222579349
"1170","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Primary somatosensory area, upper limb, layer 2/3",10,2489,0.00401767778224186
"1171","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Temporal association areas, layer 6a",4,2489,0.00160707111289675
"1172","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","optic tract",5,2489,0.00200883889112093
"1173","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Lateral visual area, layer 5",3,2489,0.00120530333467256
"1174","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Paraflocculus",10,2489,0.00401767778224186
"1175","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Crus 2",19,2489,0.00763358778625954
"1176","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Basomedial amygdalar nucleus, anterior part",2,2489,0.000803535556448373
"1177","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Superior colliculus, motor related, deep gray layer",3,2489,0.00120530333467256
"1178","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Primary visual area, layer 2/3",30,2489,0.0120530333467256
"1179","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Copula pyramidis",15,2489,0.0060265166733628
"1180","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","posteromedial visual area, layer 1",2,2489,0.000803535556448373
"1181","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Lateral visual area, layer 2/3",13,2489,0.00522298111691442
"1182","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Striatum",26,2489,0.0104459622338288
"1183","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","inferior cerebellar peduncle",4,2489,0.00160707111289675
"1184","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","optic chiasm",2,2489,0.000803535556448373
"1185","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Dentate gyrus, molecular layer",9,2489,0.00361591000401768
"1186","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Uvula (IX)",7,2489,0.0028123744475693
"1187","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Magnocellular nucleus",5,2489,0.00200883889112093
"1188","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Inferior colliculus, central nucleus",2,2489,0.000803535556448373
"1189","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Postsubiculum",3,2489,0.00120530333467256
"1190","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Inferior colliculus, dorsal nucleus",6,2489,0.00241060666934512
"1191","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Diagonal band nucleus",36,2489,0.0144636400160707
"1192","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Lateral amygdalar nucleus",3,2489,0.00120530333467256
"1193","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Secondary motor area, layer 1",14,2489,0.00562474889513861
"1194","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Primary visual area, layer 4",19,2489,0.00763358778625954
"1195","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","vomeronasal nerve",2,2489,0.000803535556448373
"1196","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Primary somatosensory area, trunk, layer 2/3",6,2489,0.00241060666934512
"1197","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","posteromedial visual area, layer 2/3",6,2489,0.00241060666934512
"1198","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","posteromedial visual area, layer 4",2,2489,0.000803535556448373
"1199","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Infracerebellar nucleus",3,2489,0.00120530333467256
"1200","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Orbital area, medial part, layer 6a",4,2489,0.00160707111289675
"1201","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Inferior colliculus, external nucleus",7,2489,0.0028123744475693
"1202","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Posterolateral visual area, layer 1",3,2489,0.00120530333467256
"1203","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Orbital area, ventrolateral part, layer 6a",6,2489,0.00241060666934512
"1204","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Pontine reticular nucleus",4,2489,0.00160707111289675
"1205","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Retrosplenial area, dorsal part, layer 1",5,2489,0.00200883889112093
"1206","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Lobule II",4,2489,0.00160707111289675
"1207","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Substantia nigra, reticular part",20,2489,0.00803535556448373
"1208","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Retrosplenial area, lateral agranular part, layer 5",3,2489,0.00120530333467256
"1209","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","rubrospinal tract",3,2489,0.00120530333467256
"1210","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Main olfactory bulb",213,2489,0.0855765367617517
"1211","CAGE3811494 ANIMAL1017 CORTCONTROL","Vehicle","Spinal nucleus of the trigeminal, caudal part",4,2489,0.00160707111289675
"1212","CAGE3811494 ANIMAL1019 CORTCONTROL","Vehicle","corpus callosum, anterior forceps",3,4378,0.000685244403837369
"1213","CAGE3811494 ANIMAL1019 CORTCONTROL","Vehicle","Gustatory areas, layer 6a",2,4378,0.000456829602558246
"1214","CAGE3811494 ANIMAL1019 CORTCONTROL","Vehicle","Primary somatosensory area, lower limb, layer 4",2,4378,0.000456829602558246
"1215","CAGE3811494 ANIMAL1019 CORTCONTROL","Vehicle","Retrosplenial area, ventral part, layer 6a",2,4378,0.000456829602558246
"1216","CAGE3811494 ANIMAL1019 CORTCONTROL","Vehicle","Caudoputamen",115,4378,0.0262677021470991
"1217","CAGE3811494 ANIMAL1019 CORTCONTROL","Vehicle","genu of corpus callosum",4,4378,0.000913659205116492
"1218","CAGE3811494 ANIMAL1019 CORTCONTROL","Vehicle","Thalamus",3,4378,0.000685244403837369
"1219","CAGE3811494 ANIMAL1019 CORTCONTROL","Vehicle","Anteromedial visual area, layer 1",6,4378,0.00137048880767474
"1220","CAGE3811494 ANIMAL1019 CORTCONTROL","Vehicle","Primary somatosensory area, nose, layer 2/3",5,4378,0.00114207400639561
"1221","CAGE3811494 ANIMAL1019 CORTCONTROL","Vehicle","Agranular insular area, dorsal part, layer 5",15,4378,0.00342622201918684
"1222","CAGE3811494 ANIMAL1019 CORTCONTROL","Vehicle","Gigantocellular reticular nucleus",4,4378,0.000913659205116492
"1223","CAGE3811494 ANIMAL1019 CORTCONTROL","Vehicle","Cerebellum",5,4378,0.00114207400639561
"1224","CAGE3811494 ANIMAL1019 CORTCONTROL","Vehicle","Anterior cingulate area, ventral part, layer 5",27,4378,0.00616719963453632
"1225","CAGE3811494 ANIMAL1019 CORTCONTROL","Vehicle","Medulla",11,4378,0.00251256281407035
"1226","CAGE3811494 ANIMAL1019 CORTCONTROL","Vehicle","Basomedial amygdalar nucleus, anterior part",2,4378,0.000456829602558246
"1227","CAGE3811494 ANIMAL1019 CORTCONTROL","Vehicle","Medial amygdalar nucleus",2,4378,0.000456829602558246
"1228","CAGE3811494 ANIMAL1019 CORTCONTROL","Vehicle","Agranular insular area, dorsal part, layer 2/3",6,4378,0.00137048880767474
"1229","CAGE3811494 ANIMAL1019 CORTCONTROL","Vehicle","Field CA3",54,4378,0.0123343992690726
"1230","CAGE3811494 ANIMAL1019 CORTCONTROL","Vehicle","Primary somatosensory area, upper limb, layer 6a",9,4378,0.00205573321151211
"1231","CAGE3811494 ANIMAL1019 CORTCONTROL","Vehicle","Primary motor area, Layer 5",20,4378,0.00456829602558246
"1232","CAGE3811494 ANIMAL1019 CORTCONTROL","Vehicle","Prelimbic area, layer 6a",21,4378,0.00479671082686158
"1233","CAGE3811494 ANIMAL1019 CORTCONTROL","Vehicle","Anterior cingulate area, dorsal part, layer 2/3",85,4378,0.0194152581087254
"1234","CAGE3811494 ANIMAL1019 CORTCONTROL","Vehicle","cerebral aqueduct",2,4378,0.000456829602558246
"1235","CAGE3811494 ANIMAL1019 CORTCONTROL","Vehicle","Septofimbrial nucleus",2,4378,0.000456829602558246
"1236","CAGE3811494 ANIMAL1019 CORTCONTROL","Vehicle","Midbrain",31,4378,0.00708085883965281
"1237","CAGE3811494 ANIMAL1019 CORTCONTROL","Vehicle","Lateral preoptic area",3,4378,0.000685244403837369
